EntryID_S1,SessionID,Session_Order,ProjectID,Project,Is_Sequel,Archetype,Production_Date,Language,Vendor,Number_of_Actors,LS_Words_Total,SS_Words_Total,HTR_Words_Total,STR_Words_Total,NoTR_Words_Total,Estimated_Hours,Currency,Standard_Rate_per_Hour,Cost_Forecast_S1,Cost_Actuals_S1,Exchange_Rate,Billing_Forecast_S1,Billing_Actuals_S1
S1E00664,S02_VoidShard_Japanese,2,P031,VoidShard,False,mega,2024-06-18,Japanese,TokyoVox,36,22583,4106,4927,4106,5339,167,EUR,1000.0,183700.0,219567.88,1.12,226318.4,270507.63
S1E00667,S02_VoidShard_Korean,2,P031,VoidShard,False,mega,2024-06-18,Korean,TokyoVox,36,22583,4106,4927,4106,5339,165,EUR,520.0,94380.0,69651.0,1.12,116276.16,85810.03
S1E00663,S02_VoidShard_LATAM,2,P031,VoidShard,False,mega,2024-06-18,LATAM,LatinaVox,38,22583,4106,4927,4106,5339,168,EUR,240.0,44352.0,47662.64,1.12,54641.66,58720.37
S1E00662,S02_VoidShard_Polish,2,P031,VoidShard,False,mega,2024-06-18,Polish,SonicBridge,36,22583,4106,4927,4106,5339,184,EUR,210.0,42504.0,48051.12,1.12,52364.93,59198.98
S1E00659,S02_VoidShard_Spanish,2,P031,VoidShard,False,mega,2024-06-18,Spanish,SonicBridge,39,22583,4106,4927,4106,5339,190,EUR,357.0,74613.0,83083.54,1.12,91923.22,102358.92
S1E00671,S03_VoidShard_BrazilianPortuguese,3,P031,VoidShard,False,mega,2024-07-20,Brazilian Portuguese,LatinaVox,38,23404,1950,2600,2600,1952,155,EUR,260.0,44330.0,49558.4,1.12,54614.56,61055.95
S1E00672,S03_VoidShard_Chinese,3,P031,VoidShard,False,mega,2024-07-20,Chinese,TokyoVox,32,23404,1950,2600,2600,1952,150,EUR,280.0,46200.0,53335.97,1.12,56918.4,65709.92
S1E00676,S03_VoidShard_Dutch,3,P031,VoidShard,False,mega,2024-07-20,Dutch,SonicBridge,38,23404,1950,2600,2600,1952,179,EUR,483.0,95102.7,100109.03,1.12,117166.53,123334.32
S1E00677,S03_VoidShard_English,3,P031,VoidShard,False,mega,2024-07-20,English,SonicBridge,46,23404,1950,2600,2600,1952,199,EUR,462.0,101131.8,115654.41,1.12,124594.38,142486.23
S1E00669,S03_VoidShard_French,3,P031,VoidShard,False,mega,2024-07-20,French,SonicBridge,48,23404,1950,2600,2600,1952,194,EUR,441.0,94109.4,118476.2,1.12,115942.78,145962.68
S1E00668,S03_VoidShard_German,3,P031,VoidShard,False,mega,2024-07-20,German,SonicBridge,54,23404,1950,2600,2600,1952,211,EUR,420.0,97482.0,110923.62,1.12,120097.82,136657.9
S1E00675,S03_VoidShard_Japanese,3,P031,VoidShard,False,mega,2024-07-20,Japanese,TokyoVox,36,23404,1950,2600,2600,1952,152,EUR,1000.0,167200.0,156973.5,1.12,205990.4,193391.35
S1E00678,S03_VoidShard_Korean,3,P031,VoidShard,False,mega,2024-07-20,Korean,TokyoVox,36,23404,1950,2600,2600,1952,154,EUR,520.0,88088.0,105172.78,1.12,108524.42,129572.86
S1E00674,S03_VoidShard_LATAM,3,P031,VoidShard,False,mega,2024-07-20,LATAM,LatinaVox,38,23404,1950,2600,2600,1952,155,EUR,240.0,40920.0,43743.07,1.12,50413.44,53891.46
S1E00673,S03_VoidShard_Polish,3,P031,VoidShard,False,mega,2024-07-20,Polish,SonicBridge,36,23404,1950,2600,2600,1952,177,EUR,210.0,40887.0,70800.68,1.12,50372.78,87226.44
S1E00670,S03_VoidShard_Spanish,3,P031,VoidShard,False,mega,2024-07-20,Spanish,SonicBridge,39,23404,1950,2600,2600,1952,180,EUR,357.0,70686.0,72775.34,1.12,87085.15,89659.22
S1E00682,S04_VoidShard_BrazilianPortuguese,4,P031,VoidShard,False,mega,2025-01-29,Brazilian Portuguese,LatinaVox,38,0,919,2450,5514,21753,51,EUR,260.0,14586.0,13835.63,1.21,19413.97,18415.22
S1E00683,S04_VoidShard_Chinese,4,P031,VoidShard,False,mega,2025-01-29,Chinese,TokyoVox,32,0,919,2450,5514,21753,52,EUR,280.0,16016.0,14986.8,1.21,21317.3,19947.43
S1E00687,S04_VoidShard_Dutch,4,P031,VoidShard,False,mega,2025-01-29,Dutch,SonicBridge,38,0,919,2450,5514,21753,77,EUR,483.0,40910.1,44529.26,1.21,54451.34,59268.45
S1E00688,S04_VoidShard_English,4,P031,VoidShard,False,mega,2025-01-29,English,SonicBridge,46,0,919,2450,5514,21753,93,EUR,462.0,47262.6,48618.98,1.21,62906.52,64711.86
S1E00680,S04_VoidShard_French,4,P031,VoidShard,False,mega,2025-01-29,French,SonicBridge,48,0,919,2450,5514,21753,96,EUR,441.0,46569.6,65087.33,1.21,61984.14,86631.24
S1E00679,S04_VoidShard_German,4,P031,VoidShard,False,mega,2025-01-29,German,SonicBridge,54,0,919,2450,5514,21753,108,EUR,420.0,49896.0,62121.19,1.21,66411.58,82683.3
S1E00686,S04_VoidShard_Japanese,4,P031,VoidShard,False,mega,2025-01-29,Japanese,TokyoVox,36,0,919,2450,5514,21753,52,EUR,1000.0,57200.0,63981.41,1.21,76133.2,85159.26
S1E00689,S04_VoidShard_Korean,4,P031,VoidShard,False,mega,2025-01-29,Korean,TokyoVox,36,0,919,2450,5514,21753,53,EUR,520.0,30316.0,30030.44,1.21,40350.6,39970.52
S1E00685,S04_VoidShard_LATAM,4,P031,VoidShard,False,mega,2025-01-29,LATAM,LatinaVox,38,0,919,2450,5514,21753,56,EUR,240.0,14784.0,15438.06,1.21,19677.5,20548.06
S1E00684,S04_VoidShard_Polish,4,P031,VoidShard,False,mega,2025-01-29,Polish,SonicBridge,36,0,919,2450,5514,21753,73,EUR,210.0,16863.0,15699.81,1.21,22444.65,20896.45
S1E00681,S04_VoidShard_Spanish,4,P031,VoidShard,False,mega,2025-01-29,Spanish,SonicBridge,39,0,919,2450,5514,21753,79,EUR,357.0,31023.3,32135.28,1.21,41292.01,42772.06
S1E00693,S05_VoidShard_BrazilianPortuguese,5,P031,VoidShard,False,mega,2025-05-09,Brazilian Portuguese,LatinaVox,38,4149,2766,3596,4979,12175,71,EUR,260.0,20306.0,23023.48,1.21,27027.29,30644.25
S1E00694,S05_VoidShard_Chinese,5,P031,VoidShard,False,mega,2025-05-09,Chinese,TokyoVox,32,4149,2766,3596,4979,12175,71,EUR,280.0,21868.0,25478.22,1.21,29106.31,33911.51
S1E00698,S05_VoidShard_Dutch,5,P031,VoidShard,False,mega,2025-05-09,Dutch,SonicBridge,38,4149,2766,3596,4979,12175,96,EUR,483.0,51004.8,51595.47,1.21,67887.39,68673.57
S1E00699,S05_VoidShard_English,5,P031,VoidShard,False,mega,2025-05-09,English,SonicBridge,46,4149,2766,3596,4979,12175,108,EUR,462.0,54885.6,57048.15,1.21,73052.73,75931.09
S1E00691,S05_VoidShard_French,5,P031,VoidShard,False,mega,2025-05-09,French,SonicBridge,48,4149,2766,3596,4979,12175,114,EUR,441.0,55301.4,70870.36,1.21,73606.16,94328.45
S1E00690,S05_VoidShard_German,5,P031,VoidShard,False,mega,2025-05-09,German,SonicBridge,54,4149,2766,3596,4979,12175,117,EUR,420.0,54054.0,67703.06,1.21,71945.87,90112.77
S1E00697,S05_VoidShard_Japanese,5,P031,VoidShard,False,mega,2025-05-09,Japanese,TokyoVox,36,4149,2766,3596,4979,12175,71,EUR,1000.0,78100.0,92839.13,1.21,103951.1,123568.88
S1E00700,S05_VoidShard_Korean,5,P031,VoidShard,False,mega,2025-05-09,Korean,TokyoVox,36,4149,2766,3596,4979,12175,73,EUR,520.0,41756.0,43882.11,1.21,55577.24,58407.09
S1E00696,S05_VoidShard_LATAM,5,P031,VoidShard,False,mega,2025-05-09,LATAM,LatinaVox,38,4149,2766,3596,4979,12175,75,EUR,240.0,19800.0,29216.21,1.21,26353.8,38886.78
S1E00695,S05_VoidShard_Polish,5,P031,VoidShard,False,mega,2025-05-09,Polish,SonicBridge,36,4149,2766,3596,4979,12175,92,EUR,210.0,21252.0,23266.9,1.21,28286.41,30968.24
S1E00692,S05_VoidShard_Spanish,5,P031,VoidShard,False,mega,2025-05-09,Spanish,SonicBridge,39,4149,2766,3596,4979,12175,96,EUR,357.0,37699.2,41080.64,1.21,50177.64,54678.33
S1E00704,S06_VoidShard_BrazilianPortuguese,6,P031,VoidShard,False,mega,2026-01-26,Brazilian Portuguese,LatinaVox,38,15177,2759,3311,2759,3589,120,EUR,260.0,34320.0,43787.52,1.18,44547.36,56836.2
S1E00705,S06_VoidShard_Chinese,6,P031,VoidShard,False,mega,2026-01-26,Chinese,TokyoVox,32,15177,2759,3311,2759,3589,115,EUR,280.0,35420.0,61197.04,1.18,45975.16,79433.76
S1E00709,S06_VoidShard_Dutch,6,P031,VoidShard,False,mega,2026-01-26,Dutch,SonicBridge,38,15177,2759,3311,2759,3589,142,EUR,483.0,75444.6,62238.1,1.18,97927.09,80785.05
S1E00710,S06_VoidShard_English,6,P031,VoidShard,False,mega,2026-01-26,English,SonicBridge,46,15177,2759,3311,2759,3589,154,EUR,462.0,78262.8,71611.96,1.18,101585.11,92952.32
S1E00702,S06_VoidShard_French,6,P031,VoidShard,False,mega,2026-01-26,French,SonicBridge,48,15177,2759,3311,2759,3589,160,EUR,441.0,77616.0,86077.32,1.18,100745.57,111728.36
S1E00701,S06_VoidShard_German,6,P031,VoidShard,False,mega,2026-01-26,German,SonicBridge,54,15177,2759,3311,2759,3589,169,EUR,420.0,78078.0,80824.97,1.18,101345.24,104910.81
S1E00708,S06_VoidShard_Japanese,6,P031,VoidShard,False,mega,2026-01-26,Japanese,TokyoVox,36,15177,2759,3311,2759,3589,116,EUR,1000.0,127600.0,119994.07,1.18,165624.8,155752.3
S1E00711,S06_VoidShard_Korean,6,P031,VoidShard,False,mega,2026-01-26,Korean,TokyoVox,36,15177,2759,3311,2759,3589,116,EUR,520.0,66352.0,74399.09,1.18,86124.9,96570.02
S1E00707,S06_VoidShard_LATAM,6,P031,VoidShard,False,mega,2026-01-26,LATAM,LatinaVox,38,15177,2759,3311,2759,3589,119,EUR,240.0,31416.0,30102.28,1.18,40777.97,39072.76
S1E00706,S06_VoidShard_Polish,6,P031,VoidShard,False,mega,2026-01-26,Polish,SonicBridge,36,15177,2759,3311,2759,3589,144,EUR,210.0,33264.0,34995.34,1.18,43176.67,45423.95
S1E00703,S06_VoidShard_Spanish,6,P031,VoidShard,False,mega,2026-01-26,Spanish,SonicBridge,39,15177,2759,3311,2759,3589,146,EUR,357.0,57334.2,56182.21,1.18,74419.79,72924.51
S1E00715,S07_VoidShard_BrazilianPortuguese,7,P031,VoidShard,False,mega,2026-03-04,Brazilian Portuguese,LatinaVox,38,2675,1783,2318,3210,7848,54,EUR,260.0,15444.0,15478.84,1.18,20046.31,20091.53
S1E00716,S07_VoidShard_Chinese,7,P031,VoidShard,False,mega,2026-03-04,Chinese,TokyoVox,32,2675,1783,2318,3210,7848,53,EUR,280.0,16324.0,20950.72,1.18,21188.55,27194.03
S1E00720,S07_VoidShard_Dutch,7,P031,VoidShard,False,mega,2026-03-04,Dutch,SonicBridge,38,2675,1783,2318,3210,7848,86,EUR,483.0,45691.8,42314.21,1.18,59307.96,54923.84
S1E00721,S07_VoidShard_English,7,P031,VoidShard,False,mega,2026-03-04,English,SonicBridge,46,2675,1783,2318,3210,7848,98,EUR,462.0,49803.6,60890.69,1.18,64645.07,79036.12
S1E00713,S07_VoidShard_French,7,P031,VoidShard,False,mega,2026-03-04,French,SonicBridge,48,2675,1783,2318,3210,7848,104,EUR,441.0,50450.4,65683.65,1.18,65484.62,85257.38
S1E00712,S07_VoidShard_German,7,P031,VoidShard,False,mega,2026-03-04,German,SonicBridge,54,2675,1783,2318,3210,7848,116,EUR,420.0,53592.0,50722.87,1.18,69562.42,65838.29
S1E00719,S07_VoidShard_Japanese,7,P031,VoidShard,False,mega,2026-03-04,Japanese,TokyoVox,36,2675,1783,2318,3210,7848,53,EUR,1000.0,58300.0,49564.13,1.18,75673.4,64334.24
S1E00722,S07_VoidShard_Korean,7,P031,VoidShard,False,mega,2026-03-04,Korean,TokyoVox,36,2675,1783,2318,3210,7848,54,EUR,520.0,30888.0,38025.53,1.18,40092.62,49357.14
S1E00718,S07_VoidShard_LATAM,7,P031,VoidShard,False,mega,2026-03-04,LATAM,LatinaVox,38,2675,1783,2318,3210,7848,55,EUR,240.0,14520.0,16103.78,1.18,18846.96,20902.71
S1E00717,S07_VoidShard_Polish,7,P031,VoidShard,False,mega,2026-03-04,Polish,SonicBridge,36,2675,1783,2318,3210,7848,79,EUR,210.0,18249.0,21274.26,1.18,23687.2,27613.99
S1E00714,S07_VoidShard_Spanish,7,P031,VoidShard,False,mega,2026-03-04,Spanish,SonicBridge,39,2675,1783,2318,3210,7848,87,EUR,357.0,34164.9,34207.34,1.18,44346.04,44401.13
S1E00726,S08_VoidShard_BrazilianPortuguese,8,P031,VoidShard,False,mega,2026-03-16,Brazilian Portuguese,LatinaVox,38,9304,1691,2030,1691,2202,82,EUR,260.0,23452.0,35441.58,1.18,30440.7,46003.17
S1E00727,S08_VoidShard_Chinese,8,P031,VoidShard,False,mega,2026-03-16,Chinese,TokyoVox,32,9304,1691,2030,1691,2202,77,EUR,280.0,23716.0,28279.7,1.18,30783.37,36707.05
S1E00731,S08_VoidShard_Dutch,8,P031,VoidShard,False,mega,2026-03-16,Dutch,SonicBridge,38,9304,1691,2030,1691,2202,114,EUR,483.0,60568.2,69653.64,1.18,78617.52,90410.42
S1E00732,S08_VoidShard_English,8,P031,VoidShard,False,mega,2026-03-16,English,SonicBridge,46,9304,1691,2030,1691,2202,130,EUR,462.0,66066.0,68981.91,1.18,85753.67,89538.52
S1E00724,S08_VoidShard_French,8,P031,VoidShard,False,mega,2026-03-16,French,SonicBridge,48,9304,1691,2030,1691,2202,131,EUR,441.0,63548.1,61304.05,1.18,82485.43,79572.66
S1E00723,S08_VoidShard_German,8,P031,VoidShard,False,mega,2026-03-16,German,SonicBridge,54,9304,1691,2030,1691,2202,141,EUR,420.0,65142.0,81688.12,1.18,84554.32,106031.18
S1E00730,S08_VoidShard_Japanese,8,P031,VoidShard,False,mega,2026-03-16,Japanese,TokyoVox,36,9304,1691,2030,1691,2202,82,EUR,1000.0,90200.0,94685.31,1.18,117079.6,122901.53
S1E00733,S08_VoidShard_Korean,8,P031,VoidShard,False,mega,2026-03-16,Korean,TokyoVox,36,9304,1691,2030,1691,2202,81,EUR,520.0,46332.0,55672.38,1.18,60138.94,72262.75
S1E00729,S08_VoidShard_LATAM,8,P031,VoidShard,False,mega,2026-03-16,LATAM,LatinaVox,38,9304,1691,2030,1691,2202,82,EUR,240.0,21648.0,22085.45,1.18,28099.1,28666.91
S1E00728,S08_VoidShard_Polish,8,P031,VoidShard,False,mega,2026-03-16,Polish,SonicBridge,36,9304,1691,2030,1691,2202,109,EUR,210.0,25179.0,34293.72,1.18,32682.34,44513.25
S1E00725,S08_VoidShard_Spanish,8,P031,VoidShard,False,mega,2026-03-16,Spanish,SonicBridge,39,9304,1691,2030,1691,2202,115,EUR,357.0,45160.5,43759.86,1.18,58618.33,56800.3
S1E00737,S09_VoidShard_BrazilianPortuguese,9,P031,VoidShard,False,mega,2026-03-21,Brazilian Portuguese,LatinaVox,38,0,320,854,1922,7586,38,EUR,260.0,10868.0,11871.22,1.18,14106.66,15408.84
S1E00738,S09_VoidShard_Chinese,9,P031,VoidShard,False,mega,2026-03-21,Chinese,TokyoVox,32,0,320,854,1922,7586,33,EUR,280.0,10164.0,11708.68,1.18,13192.87,15197.87
S1E00742,S09_VoidShard_Dutch,9,P031,VoidShard,False,mega,2026-03-21,Dutch,SonicBridge,38,0,320,854,1922,7586,76,EUR,483.0,40378.8,49689.52,1.18,52411.68,64497.0
S1E00743,S09_VoidShard_English,9,P031,VoidShard,False,mega,2026-03-21,English,SonicBridge,46,0,320,854,1922,7586,92,EUR,462.0,46754.4,61679.5,1.18,60687.21,80059.99
S1E00735,S09_VoidShard_French,9,P031,VoidShard,False,mega,2026-03-21,French,SonicBridge,48,0,320,854,1922,7586,96,EUR,441.0,46569.6,52880.02,1.18,60447.34,68638.27
S1E00734,S09_VoidShard_German,9,P031,VoidShard,False,mega,2026-03-21,German,SonicBridge,54,0,320,854,1922,7586,108,EUR,420.0,49896.0,56878.59,1.18,64765.01,73828.41
S1E00741,S09_VoidShard_Japanese,9,P031,VoidShard,False,mega,2026-03-21,Japanese,TokyoVox,36,0,320,854,1922,7586,37,EUR,1000.0,40700.0,42336.27,1.18,52828.6,54952.48
S1E00744,S09_VoidShard_Korean,9,P031,VoidShard,False,mega,2026-03-21,Korean,TokyoVox,36,0,320,854,1922,7586,36,EUR,520.0,20592.0,22134.95,1.18,26728.42,28731.17
S1E00740,S09_VoidShard_LATAM,9,P031,VoidShard,False,mega,2026-03-21,LATAM,LatinaVox,38,0,320,854,1922,7586,38,EUR,240.0,10032.0,11596.02,1.18,13021.54,15051.63
S1E00739,S09_VoidShard_Polish,9,P031,VoidShard,False,mega,2026-03-21,Polish,SonicBridge,36,0,320,854,1922,7586,72,EUR,210.0,16632.0,17565.05,1.18,21588.34,22799.43
S1E00736,S09_VoidShard_Spanish,9,P031,VoidShard,False,mega,2026-03-21,Spanish,SonicBridge,39,0,320,854,1922,7586,78,EUR,357.0,30630.6,29521.25,1.18,39758.52,38318.58
S1E00748,S10_VoidShard_BrazilianPortuguese,10,P031,VoidShard,False,mega,2026-04-04,Brazilian Portuguese,LatinaVox,38,782,684,1173,1760,5382,40,EUR,260.0,11440.0,10265.08,1.18,14849.12,13324.07
S1E00749,S10_VoidShard_Chinese,10,P031,VoidShard,False,mega,2026-04-04,Chinese,TokyoVox,32,782,684,1173,1760,5382,35,EUR,280.0,10780.0,12187.72,1.18,13992.44,15819.66
S1E00753,S10_VoidShard_Dutch,10,P031,VoidShard,False,mega,2026-04-04,Dutch,SonicBridge,38,782,684,1173,1760,5382,77,EUR,483.0,40910.1,40047.26,1.18,53101.31,51981.34
S1E00754,S10_VoidShard_English,10,P031,VoidShard,False,mega,2026-04-04,English,SonicBridge,46,782,684,1173,1760,5382,92,EUR,462.0,46754.4,42871.62,1.18,60687.21,55647.36
S1E00746,S10_VoidShard_French,10,P031,VoidShard,False,mega,2026-04-04,French,SonicBridge,48,782,684,1173,1760,5382,96,EUR,441.0,46569.6,61432.85,1.18,60447.34,79739.84
S1E00745,S10_VoidShard_German,10,P031,VoidShard,False,mega,2026-04-04,German,SonicBridge,54,782,684,1173,1760,5382,108,EUR,420.0,49896.0,57445.28,1.18,64765.01,74563.97
S1E00752,S10_VoidShard_Japanese,10,P031,VoidShard,False,mega,2026-04-04,Japanese,TokyoVox,36,782,684,1173,1760,5382,38,EUR,1000.0,41800.0,47348.48,1.18,54256.4,61458.33
S1E00755,S10_VoidShard_Korean,10,P031,VoidShard,False,mega,2026-04-04,Korean,TokyoVox,36,782,684,1173,1760,5382,39,EUR,520.0,22308.0,27423.08,1.18,28955.78,35595.16
S1E00751,S10_VoidShard_LATAM,10,P031,VoidShard,False,mega,2026-04-04,LATAM,LatinaVox,38,782,684,1173,1760,5382,40,EUR,240.0,10560.0,12542.96,1.18,13706.88,16280.76
S1E00750,S10_VoidShard_Polish,10,P031,VoidShard,False,mega,2026-04-04,Polish,SonicBridge,36,782,684,1173,1760,5382,72,EUR,210.0,16632.0,18866.53,1.18,21588.34,24488.76
S1E00747,S10_VoidShard_Spanish,10,P031,VoidShard,False,mega,2026-04-04,Spanish,SonicBridge,39,782,684,1173,1760,5382,79,EUR,357.0,31023.3,24845.98,1.18,40268.24,32250.08
S1E00759,S11_VoidShard_BrazilianPortuguese,11,P031,VoidShard,False,mega,2026-05-08,Brazilian Portuguese,LatinaVox,38,0,0,414,1242,6628,38,EUR,260.0,10868.0,,1.18,14106.66,
S1E00760,S11_VoidShard_Chinese,11,P031,VoidShard,False,mega,2026-05-08,Chinese,TokyoVox,32,0,0,414,1242,6628,32,EUR,280.0,9856.0,,1.18,12793.09,
S1E00764,S11_VoidShard_Dutch,11,P031,VoidShard,False,mega,2026-05-08,Dutch,SonicBridge,38,0,0,414,1242,6628,76,EUR,483.0,40378.8,,1.18,52411.68,
S1E00765,S11_VoidShard_English,11,P031,VoidShard,False,mega,2026-05-08,English,SonicBridge,46,0,0,414,1242,6628,92,EUR,462.0,46754.4,,1.18,60687.21,
S1E00757,S11_VoidShard_French,11,P031,VoidShard,False,mega,2026-05-08,French,SonicBridge,48,0,0,414,1242,6628,96,EUR,441.0,46569.6,,1.18,60447.34,
S1E00756,S11_VoidShard_German,11,P031,VoidShard,False,mega,2026-05-08,German,SonicBridge,54,0,0,414,1242,6628,108,EUR,420.0,49896.0,,1.18,64765.01,
S1E00763,S11_VoidShard_Japanese,11,P031,VoidShard,False,mega,2026-05-08,Japanese,TokyoVox,36,0,0,414,1242,6628,36,EUR,1000.0,39600.0,,1.18,51400.8,
S1E00766,S11_VoidShard_Korean,11,P031,VoidShard,False,mega,2026-05-08,Korean,TokyoVox,36,0,0,414,1242,6628,36,EUR,520.0,20592.0,,1.18,26728.42,
S1E00762,S11_VoidShard_LATAM,11,P031,VoidShard,False,mega,2026-05-08,LATAM,LatinaVox,38,0,0,414,1242,6628,38,EUR,240.0,10032.0,,1.18,13021.54,
S1E00761,S11_VoidShard_Polish,11,P031,VoidShard,False,mega,2026-05-08,Polish,SonicBridge,36,0,0,414,1242,6628,72,EUR,210.0,16632.0,,1.18,21588.34,
S1E00758,S11_VoidShard_Spanish,11,P031,VoidShard,False,mega,2026-05-08,Spanish,SonicBridge,39,0,0,414,1242,6628,78,EUR,357.0,30630.6,,1.18,39758.52,
S1E00770,S12_VoidShard_BrazilianPortuguese,12,P031,VoidShard,False,mega,2026-09-18,Brazilian Portuguese,LatinaVox,38,5261,438,584,584,440,61,EUR,260.0,17446.0,,1.18,22644.91,
S1E00771,S12_VoidShard_Chinese,12,P031,VoidShard,False,mega,2026-09-18,Chinese,TokyoVox,32,5261,438,584,584,440,55,EUR,280.0,16940.0,,1.18,21988.12,
S1E00775,S12_VoidShard_Dutch,12,P031,VoidShard,False,mega,2026-09-18,Dutch,SonicBridge,38,5261,438,584,584,440,93,EUR,483.0,49410.9,,1.18,64135.35,
S1E00776,S12_VoidShard_English,12,P031,VoidShard,False,mega,2026-09-18,English,SonicBridge,46,5261,438,584,584,440,108,EUR,462.0,54885.6,,1.18,71241.51,
S1E00768,S12_VoidShard_French,12,P031,VoidShard,False,mega,2026-09-18,French,SonicBridge,48,5261,438,584,584,440,111,EUR,441.0,53846.1,,1.18,69892.24,
S1E00767,S12_VoidShard_German,12,P031,VoidShard,False,mega,2026-09-18,German,SonicBridge,54,5261,438,584,584,440,124,EUR,420.0,57288.0,,1.18,74359.82,
S1E00774,S12_VoidShard_Japanese,12,P031,VoidShard,False,mega,2026-09-18,Japanese,TokyoVox,36,5261,438,584,584,440,58,EUR,1000.0,63800.0,,1.18,82812.4,
S1E00777,S12_VoidShard_Korean,12,P031,VoidShard,False,mega,2026-09-18,Korean,TokyoVox,36,5261,438,584,584,440,58,EUR,520.0,33176.0,,1.18,43062.45,
S1E00773,S12_VoidShard_LATAM,12,P031,VoidShard,False,mega,2026-09-18,LATAM,LatinaVox,38,5261,438,584,584,440,62,EUR,240.0,16368.0,,1.18,21245.66,
S1E00772,S12_VoidShard_Polish,12,P031,VoidShard,False,mega,2026-09-18,Polish,SonicBridge,36,5261,438,584,584,440,87,EUR,210.0,20097.0,,1.18,26085.91,
S1E00769,S12_VoidShard_Spanish,12,P031,VoidShard,False,mega,2026-09-18,Spanish,SonicBridge,39,5261,438,584,584,440,94,EUR,357.0,36913.8,,1.18,47914.11,
S1E00781,S01_CrystalDrift_BrazilianPortuguese,1,P032,CrystalDrift,False,mega,2025-01-27,Brazilian Portuguese,SoundHouse,38,3936,3444,5904,8857,27065,102,EUR,252.2,28296.84,35988.77,1.21,37663.09,47901.05
S1E00784,S01_CrystalDrift_Chinese,1,P032,CrystalDrift,False,mega,2025-01-27,Chinese,PacificAudio,32,3936,3444,5904,8857,27065,107,EUR,302.4,35592.48,32782.97,1.21,47373.59,43634.13
S1E00788,S01_CrystalDrift_Dutch,1,P032,CrystalDrift,False,mega,2025-01-27,Dutch,MediaBooth,38,3936,3444,5904,8857,27065,115,EUR,469.2,59353.8,66954.96,1.21,78999.91,89117.05
S1E00783,S01_CrystalDrift_English,1,P032,CrystalDrift,False,mega,2025-01-27,English,MediaBooth,46,3936,3444,5904,8857,27065,123,EUR,448.8,60722.64,69255.64,1.21,80821.83,92179.26
S1E00779,S01_CrystalDrift_French,1,P032,CrystalDrift,False,mega,2025-01-27,French,MediaBooth,47,3936,3444,5904,8857,27065,124,EUR,428.4,58433.76,62934.27,1.21,77775.33,83765.51
S1E00778,S01_CrystalDrift_German,1,P032,CrystalDrift,False,mega,2025-01-27,German,MediaBooth,44,3936,3444,5904,8857,27065,122,EUR,408.0,54753.6,65154.78,1.21,72877.04,86721.01
S1E00785,S01_CrystalDrift_Japanese,1,P032,CrystalDrift,False,mega,2025-01-27,Japanese,PacificAudio,36,3936,3444,5904,8857,27065,112,EUR,1080.0,133056.0,160644.44,1.21,177097.54,213817.75
S1E00787,S01_CrystalDrift_Korean,1,P032,CrystalDrift,False,mega,2025-01-27,Korean,PacificAudio,36,3936,3444,5904,8857,27065,116,EUR,561.6,71660.16,89235.43,1.21,95379.67,118772.36
S1E00782,S01_CrystalDrift_LATAM,1,P032,CrystalDrift,False,mega,2025-01-27,LATAM,SoundHouse,38,3936,3444,5904,8857,27065,106,EUR,232.8,27144.48,27525.97,1.21,36129.3,36637.07
S1E00786,S01_CrystalDrift_Polish,1,P032,CrystalDrift,False,mega,2025-01-27,Polish,MediaBooth,36,3936,3444,5904,8857,27065,113,EUR,204.0,25357.2,30290.69,1.21,33750.43,40316.91
S1E00780,S01_CrystalDrift_Spanish,1,P032,CrystalDrift,False,mega,2025-01-27,Spanish,MediaBooth,39,3936,3444,5904,8857,27065,112,EUR,346.8,42725.76,38519.37,1.21,56867.99,51269.28
S1E00792,S02_CrystalDrift_BrazilianPortuguese,2,P032,CrystalDrift,False,mega,2025-02-20,Brazilian Portuguese,SoundHouse,38,3309,2895,4964,7446,22755,89,EUR,252.2,24690.38,32796.88,1.21,32862.9,43652.65
S1E00795,S02_CrystalDrift_Chinese,2,P032,CrystalDrift,False,mega,2025-02-20,Chinese,PacificAudio,32,3309,2895,4964,7446,22755,93,EUR,302.4,30935.52,36792.02,1.21,41175.18,48970.18
S1E00799,S02_CrystalDrift_Dutch,2,P032,CrystalDrift,False,mega,2025-02-20,Dutch,MediaBooth,38,3309,2895,4964,7446,22755,104,EUR,469.2,53676.48,48849.07,1.21,71443.39,65018.11
S1E00794,S02_CrystalDrift_English,2,P032,CrystalDrift,False,mega,2025-02-20,English,MediaBooth,46,3309,2895,4964,7446,22755,112,EUR,448.8,55292.16,56955.3,1.21,73593.86,75807.5
S1E00790,S02_CrystalDrift_French,2,P032,CrystalDrift,False,mega,2025-02-20,French,MediaBooth,47,3309,2895,4964,7446,22755,115,EUR,428.4,54192.6,58114.27,1.21,72130.35,77350.09
S1E00789,S02_CrystalDrift_German,2,P032,CrystalDrift,False,mega,2025-02-20,German,MediaBooth,44,3309,2895,4964,7446,22755,108,EUR,408.0,48470.4,47772.15,1.21,64514.1,63584.73
S1E00796,S02_CrystalDrift_Japanese,2,P032,CrystalDrift,False,mega,2025-02-20,Japanese,PacificAudio,36,3309,2895,4964,7446,22755,99,EUR,1080.0,117612.0,130600.98,1.21,156541.57,173829.9
