EntryID,SessionID,Session_Order,ProjectID,Project,Archetype,Production_Date,Language,Vendor,Filecount,Wordcount,Number_of_Actors,Number_of_Characters,Time_Restriction,Scope_Spread,Cost_Forecast,Cost_Actuals,Currency,Exchange_Rate,Billing_Forecast,Billing_Actuals
E0416,S07_SilverTide_French_HTR,7,P035,SilverTide,aaa,2024-11-19,French,LarkFarm,1550,7522,69,163,HTR,Low,30149.44,36377.63,EUR,1.12,37144.11,44817.24
E0417,S07_SilverTide_German_HTR,7,P035,SilverTide,aaa,2024-11-19,German,SonicBridge,1550,7522,69,163,HTR,Low,31736.25,33130.51,EUR,1.12,39099.06,40816.79
E0418,S07_SilverTide_Japanese_HTR,7,P035,SilverTide,aaa,2024-11-19,Japanese,TokyoVox,1550,7522,69,163,HTR,Low,75562.5,85178.15,EUR,1.12,93093.0,104939.48
E0419,S07_SilverTide_LATAM_HTR,7,P035,SilverTide,aaa,2024-11-19,LATAM,SoundHouse,1550,7522,69,163,HTR,Low,17590.95,22408.19,EUR,1.12,21672.05,27606.89
E0420,S07_SilverTide_Polish_HTR,7,P035,SilverTide,aaa,2024-11-19,Polish,LarkFarm,1550,7522,69,163,HTR,Low,14356.87,19505.78,EUR,1.12,17687.66,24031.12
E0421,S07_SilverTide_Spanish_HTR,7,P035,SilverTide,aaa,2024-11-19,Spanish,SonicBridge,1550,7522,69,163,HTR,Low,26975.81,30142.71,EUR,1.12,33234.2,37135.82
E0422,S08_SilverTide_BrazilianPortuguese_LipSync,8,P035,SilverTide,aaa,2025-01-24,Brazilian Portuguese,LatinaVox,380,1707,29,70,LipSync,Very High,7064.2,9021.47,EUR,1.21,9402.45,12007.58
E0423,S08_SilverTide_English_LipSync,8,P035,SilverTide,aaa,2025-01-24,English,SonicBridge,380,1707,29,70,LipSync,Very High,12552.54,19674.43,EUR,1.21,16707.43,26186.67
E0424,S08_SilverTide_French_LipSync,8,P035,SilverTide,aaa,2025-01-24,French,LarkFarm,380,1707,29,70,LipSync,Very High,10840.83,15135.69,EUR,1.21,14429.14,20145.6
E0425,S08_SilverTide_German_LipSync,8,P035,SilverTide,aaa,2025-01-24,German,SonicBridge,380,1707,29,70,LipSync,Very High,11411.4,17824.16,EUR,1.21,15188.57,23723.96
E0426,S08_SilverTide_Japanese_LipSync,8,P035,SilverTide,aaa,2025-01-24,Japanese,TokyoVox,380,1707,29,70,LipSync,Very High,27170.0,39360.9,EUR,1.21,36163.27,52389.36
E0427,S08_SilverTide_LATAM_LipSync,8,P035,SilverTide,aaa,2025-01-24,LATAM,SoundHouse,380,1707,29,70,LipSync,Very High,6325.18,8182.81,EUR,1.21,8418.81,10891.32
E0428,S08_SilverTide_Polish_LipSync,8,P035,SilverTide,aaa,2025-01-24,Polish,LarkFarm,380,1707,29,70,LipSync,Very High,5162.3,7054.75,EUR,1.21,6871.02,9389.87
E0429,S08_SilverTide_Spanish_LipSync,8,P035,SilverTide,aaa,2025-01-24,Spanish,SonicBridge,380,1707,29,70,LipSync,Very High,9699.69,12562.77,EUR,1.21,12910.29,16721.05
E0430,S09_SilverTide_BrazilianPortuguese_LipSync,9,P035,SilverTide,aaa,2025-04-12,Brazilian Portuguese,LatinaVox,1041,3532,29,70,LipSync,Normal,19352.19,12055.97,EUR,1.21,25757.76,16046.5
E0431,S09_SilverTide_English_LipSync,9,P035,SilverTide,aaa,2025-04-12,English,SonicBridge,1041,3532,29,70,LipSync,Normal,34387.35,23299.94,EUR,1.21,45769.56,31012.22
E0432,S09_SilverTide_French_LipSync,9,P035,SilverTide,aaa,2025-04-12,French,LarkFarm,1041,3532,29,70,LipSync,Normal,29698.17,22411.25,EUR,1.21,39528.26,29829.37
E0433,S09_SilverTide_German_LipSync,9,P035,SilverTide,aaa,2025-04-12,German,SonicBridge,1041,3532,29,70,LipSync,Normal,31261.23,21806.27,EUR,1.21,41608.7,29024.15
E0434,S09_SilverTide_Japanese_LipSync,9,P035,SilverTide,aaa,2025-04-12,Japanese,TokyoVox,1041,3532,29,70,LipSync,Normal,74431.5,45766.5,EUR,1.21,99068.33,60915.21
E0435,S09_SilverTide_LATAM_LipSync,9,P035,SilverTide,aaa,2025-04-12,LATAM,SoundHouse,1041,3532,29,70,LipSync,Normal,17327.65,10474.14,EUR,1.21,23063.1,13941.08
E0436,S09_SilverTide_Polish_LipSync,9,P035,SilverTide,aaa,2025-04-12,Polish,LarkFarm,1041,3532,29,70,LipSync,Normal,14141.99,8736.25,EUR,1.21,18822.99,11627.95
E0437,S09_SilverTide_Spanish_LipSync,9,P035,SilverTide,aaa,2025-04-12,Spanish,SonicBridge,1041,3532,29,70,LipSync,Normal,26572.05,15389.71,EUR,1.21,35367.4,20483.7
E0438,S10_SilverTide_BrazilianPortuguese_NoTR,10,P035,SilverTide,aaa,2025-05-13,Brazilian Portuguese,LatinaVox,2703,21820,99,234,NoTR,High,15988.25,31953.09,EUR,1.21,21280.36,42529.56
E0439,S10_SilverTide_English_NoTR,10,P035,SilverTide,aaa,2025-05-13,English,SonicBridge,2703,21820,99,234,NoTR,High,28409.88,58333.58,EUR,1.21,37813.55,77641.99
E0440,S10_SilverTide_French_NoTR,10,P035,SilverTide,aaa,2025-05-13,French,LarkFarm,2703,21820,99,234,NoTR,High,24535.81,52474.47,EUR,1.21,32657.16,69843.52
E0441,S10_SilverTide_German_NoTR,10,P035,SilverTide,aaa,2025-05-13,German,SonicBridge,2703,21820,99,234,NoTR,High,25827.17,50577.54,EUR,1.21,34375.96,67318.71
E0442,S10_SilverTide_Japanese_NoTR,10,P035,SilverTide,aaa,2025-05-13,Japanese,TokyoVox,2703,21820,99,234,NoTR,High,61493.25,119686.88,EUR,1.21,81847.52,159303.24
E0443,S10_SilverTide_LATAM_NoTR,10,P035,SilverTide,aaa,2025-05-13,LATAM,SoundHouse,2703,21820,99,234,NoTR,High,14315.63,31186.39,EUR,1.21,19054.1,41509.09
E0444,S10_SilverTide_Polish_NoTR,10,P035,SilverTide,aaa,2025-05-13,Polish,LarkFarm,2703,21820,99,234,NoTR,High,11683.72,25976.29,EUR,1.21,15551.03,34574.44
E0445,S10_SilverTide_Spanish_NoTR,10,P035,SilverTide,aaa,2025-05-13,Spanish,SonicBridge,2703,21820,99,234,NoTR,High,21953.09,45761.61,EUR,1.21,29219.56,60908.7
E0446,S11_SilverTide_BrazilianPortuguese_NoTR,11,P035,SilverTide,aaa,2025-08-25,Brazilian Portuguese,LatinaVox,2652,17327,99,234,NoTR,High,15686.58,35024.87,EUR,1.21,20878.84,46618.1
E0447,S11_SilverTide_English_NoTR,11,P035,SilverTide,aaa,2025-08-25,English,SonicBridge,2652,17327,99,234,NoTR,High,27873.85,62101.03,EUR,1.21,37100.09,82656.47
E0448,S11_SilverTide_French_NoTR,11,P035,SilverTide,aaa,2025-08-25,French,LarkFarm,2652,17327,99,234,NoTR,High,24072.87,54532.74,EUR,1.21,32040.99,72583.08
E0449,S11_SilverTide_German_NoTR,11,P035,SilverTide,aaa,2025-08-25,German,SonicBridge,2652,17327,99,234,NoTR,High,25339.86,54485.26,EUR,1.21,33727.35,72519.88
E0450,S11_SilverTide_Japanese_NoTR,11,P035,SilverTide,aaa,2025-08-25,Japanese,TokyoVox,2652,17327,99,234,NoTR,High,60333.0,122055.3,EUR,1.21,80303.22,162455.6
E0451,S11_SilverTide_LATAM_NoTR,11,P035,SilverTide,aaa,2025-08-25,LATAM,SoundHouse,2652,17327,99,234,NoTR,High,14045.52,25933.04,EUR,1.21,18694.59,34516.88
E0452,S11_SilverTide_Polish_NoTR,11,P035,SilverTide,aaa,2025-08-25,Polish,LarkFarm,2652,17327,99,234,NoTR,High,11463.27,23004.55,EUR,1.21,15257.61,30619.06
E0453,S11_SilverTide_Spanish_NoTR,11,P035,SilverTide,aaa,2025-08-25,Spanish,SonicBridge,2652,17327,99,234,NoTR,High,21538.88,40201.82,EUR,1.21,28668.25,53508.62
E0454,S01_HollowCrest_Chinese_NoTR,1,P036,HollowCrest,aaa,2023-09-11,Chinese,AsiaSound,2282,12684,83,185,NoTR,Low,13373.43,27648.49,EUR,1.09,16034.74,33150.54
E0455,S01_HollowCrest_English_NoTR,1,P036,HollowCrest,aaa,2023-09-11,English,SonicBridge,2282,12684,83,185,NoTR,Low,23984.96,45246.86,EUR,1.09,28757.97,54250.99
E0456,S01_HollowCrest_French_NoTR,1,P036,HollowCrest,aaa,2023-09-11,French,GridMark,2282,12684,83,185,NoTR,Low,21804.51,46269.46,EUR,1.09,26143.61,55477.08
E0457,S01_HollowCrest_German_NoTR,1,P036,HollowCrest,aaa,2023-09-11,German,SonicBridge,2282,12684,83,185,NoTR,Low,21804.51,45492.66,EUR,1.09,26143.61,54545.7
E0458,S01_HollowCrest_Japanese_NoTR,1,P036,HollowCrest,aaa,2023-09-11,Japanese,TokyoVox,2282,12684,83,185,NoTR,Low,51915.5,102417.54,EUR,1.09,62246.68,122798.63
E0459,S01_HollowCrest_LATAM_NoTR,1,P036,HollowCrest,aaa,2023-09-11,LATAM,SoundHouse,2282,12684,83,185,NoTR,Low,12085.93,21992.64,EUR,1.09,14491.03,26369.18
E0460,S01_HollowCrest_Polish_NoTR,1,P036,HollowCrest,aaa,2023-09-11,Polish,GridMark,2282,12684,83,185,NoTR,Low,10383.1,22711.11,EUR,1.09,12449.34,27230.62
E0461,S01_HollowCrest_Spanish_NoTR,1,P036,HollowCrest,aaa,2023-09-11,Spanish,GridMark,2282,12684,83,185,NoTR,Low,17651.27,34125.67,EUR,1.09,21163.87,40916.68
E0462,S02_HollowCrest_Chinese_NoTR,2,P036,HollowCrest,aaa,2023-12-26,Chinese,AsiaSound,3242,26166,83,185,NoTR,High,18999.42,25393.19,EUR,1.09,22780.3,30446.43
E0463,S02_HollowCrest_English_NoTR,2,P036,HollowCrest,aaa,2023-12-26,English,SonicBridge,3242,26166,83,185,NoTR,High,34075.04,52008.07,EUR,1.09,40855.97,62357.68
E0464,S02_HollowCrest_French_NoTR,2,P036,HollowCrest,aaa,2023-12-26,French,GridMark,3242,26166,83,185,NoTR,High,30977.31,43945.04,EUR,1.09,37141.79,52690.1
E0465,S02_HollowCrest_German_NoTR,2,P036,HollowCrest,aaa,2023-12-26,German,SonicBridge,3242,26166,83,185,NoTR,High,30977.31,42303.56,EUR,1.09,37141.79,50721.97
E0466,S02_HollowCrest_Japanese_NoTR,2,P036,HollowCrest,aaa,2023-12-26,Japanese,TokyoVox,3242,26166,83,185,NoTR,High,73755.5,121089.55,EUR,1.09,88432.84,145186.37
E0467,S02_HollowCrest_LATAM_NoTR,2,P036,HollowCrest,aaa,2023-12-26,LATAM,SoundHouse,3242,26166,83,185,NoTR,High,17170.28,26855.88,EUR,1.09,20587.17,32200.2
E0468,S02_HollowCrest_Polish_NoTR,2,P036,HollowCrest,aaa,2023-12-26,Polish,GridMark,3242,26166,83,185,NoTR,High,14751.1,20606.69,EUR,1.09,17686.57,24707.42
E0469,S02_HollowCrest_Spanish_NoTR,2,P036,HollowCrest,aaa,2023-12-26,Spanish,GridMark,3242,26166,83,185,NoTR,High,25076.87,39761.48,EUR,1.09,30067.17,47674.01
E0470,S03_HollowCrest_Chinese_STR,3,P036,HollowCrest,aaa,2024-02-08,Chinese,AsiaSound,2852,10800,62,138,STR,Very High,31040.03,21122.7,EUR,1.12,38241.32,26023.17
E0471,S03_HollowCrest_English_STR,3,P036,HollowCrest,aaa,2024-02-08,English,SonicBridge,2852,10800,62,138,STR,Very High,55669.61,37155.94,EUR,1.12,68584.96,45776.12
E0472,S03_HollowCrest_French_STR,3,P036,HollowCrest,aaa,2024-02-08,French,GridMark,2852,10800,62,138,STR,Very High,50608.74,35817.39,EUR,1.12,62349.97,44127.02
E0473,S03_HollowCrest_German_STR,3,P036,HollowCrest,aaa,2024-02-08,German,SonicBridge,2852,10800,62,138,STR,Very High,50608.74,32089.09,EUR,1.12,62349.97,39533.76
E0474,S03_HollowCrest_Japanese_STR,3,P036,HollowCrest,aaa,2024-02-08,Japanese,TokyoVox,2852,10800,62,138,STR,Very High,120497.0,89406.28,EUR,1.12,148452.3,110148.54
E0475,S03_HollowCrest_LATAM_STR,3,P036,HollowCrest,aaa,2024-02-08,LATAM,SoundHouse,2852,10800,62,138,STR,Very High,28051.7,18063.15,EUR,1.12,34559.69,22253.8
E0476,S03_HollowCrest_Polish_STR,3,P036,HollowCrest,aaa,2024-02-08,Polish,GridMark,2852,10800,62,138,STR,Very High,24099.4,16777.22,EUR,1.12,29690.46,20669.54
E0477,S03_HollowCrest_Spanish_STR,3,P036,HollowCrest,aaa,2024-02-08,Spanish,GridMark,2852,10800,62,138,STR,Very High,40968.98,27240.78,EUR,1.12,50473.78,33560.64
E0478,S04_HollowCrest_Chinese_HTR,4,P036,HollowCrest,aaa,2024-03-23,Chinese,AsiaSound,2139,13487,58,129,HTR,Normal,26861.56,28658.1,EUR,1.12,33093.44,35306.78
E0479,S04_HollowCrest_English_HTR,4,P036,HollowCrest,aaa,2024-03-23,English,SonicBridge,2139,13487,58,129,HTR,Normal,48175.63,54404.87,EUR,1.12,59352.38,67026.8
E0480,S04_HollowCrest_French_HTR,4,P036,HollowCrest,aaa,2024-03-23,French,GridMark,2139,13487,58,129,HTR,Normal,43796.03,46759.22,EUR,1.12,53956.71,57607.36
E0481,S04_HollowCrest_German_HTR,4,P036,HollowCrest,aaa,2024-03-23,German,SonicBridge,2139,13487,58,129,HTR,Normal,43796.03,49648.58,EUR,1.12,53956.71,61167.05
E0482,S04_HollowCrest_Japanese_HTR,4,P036,HollowCrest,aaa,2024-03-23,Japanese,TokyoVox,2139,13487,58,129,HTR,Normal,104276.25,135842.24,EUR,1.12,128468.34,167357.64
E0483,S04_HollowCrest_LATAM_HTR,4,P036,HollowCrest,aaa,2024-03-23,LATAM,SoundHouse,2139,13487,58,129,HTR,Normal,24275.51,27644.94,EUR,1.12,29907.43,34058.57
E0484,S04_HollowCrest_Polish_HTR,4,P036,HollowCrest,aaa,2024-03-23,Polish,GridMark,2139,13487,58,129,HTR,Normal,20855.25,22229.49,EUR,1.12,25693.67,27386.73
E0485,S04_HollowCrest_Spanish_HTR,4,P036,HollowCrest,aaa,2024-03-23,Spanish,GridMark,2139,13487,58,129,HTR,Normal,35453.92,37624.07,EUR,1.12,43679.23,46352.85
E0486,S05_HollowCrest_Chinese_NoTR,5,P036,HollowCrest,aaa,2024-05-31,Chinese,AsiaSound,4106,38213,83,185,NoTR,Normal,24062.8,28922.22,EUR,1.12,29645.37,35632.18
E0487,S05_HollowCrest_English_NoTR,5,P036,HollowCrest,aaa,2024-05-31,English,SonicBridge,4106,38213,83,185,NoTR,Normal,43156.11,58575.09,EUR,1.12,53168.33,72164.51
E0488,S05_HollowCrest_French_NoTR,5,P036,HollowCrest,aaa,2024-05-31,French,GridMark,4106,38213,83,185,NoTR,Normal,39232.83,60293.09,EUR,1.12,48334.85,74281.09
E0489,S05_HollowCrest_German_NoTR,5,P036,HollowCrest,aaa,2024-05-31,German,SonicBridge,4106,38213,83,185,NoTR,Normal,39232.83,53358.78,EUR,1.12,48334.85,65738.02
E0490,S05_HollowCrest_Japanese_NoTR,5,P036,HollowCrest,aaa,2024-05-31,Japanese,TokyoVox,4106,38213,83,185,NoTR,Normal,93411.5,130594.15,EUR,1.12,115082.97,160891.99
E0491,S05_HollowCrest_LATAM_NoTR,5,P036,HollowCrest,aaa,2024-05-31,LATAM,SoundHouse,4106,38213,83,185,NoTR,Normal,21746.2,28005.43,EUR,1.12,26791.32,34502.69
E0492,S05_HollowCrest_Polish_NoTR,5,P036,HollowCrest,aaa,2024-05-31,Polish,GridMark,4106,38213,83,185,NoTR,Normal,18682.3,22156.55,EUR,1.12,23016.59,27296.87
E0493,S05_HollowCrest_Spanish_NoTR,5,P036,HollowCrest,aaa,2024-05-31,Spanish,GridMark,4106,38213,83,185,NoTR,Normal,31759.91,42912.59,EUR,1.12,39128.21,52868.31
E0494,S06_HollowCrest_Chinese_SoundSync,6,P036,HollowCrest,aaa,2024-07-18,Chinese,AsiaSound,1069,7671,45,101,SoundSync,High,17228.11,26298.11,EUR,1.12,21225.03,32399.27
E0495,S06_HollowCrest_English_SoundSync,6,P036,HollowCrest,aaa,2024-07-18,English,SonicBridge,1069,7671,45,101,SoundSync,High,30898.24,39397.32,EUR,1.12,38066.63,48537.5
E0496,S06_HollowCrest_French_SoundSync,6,P036,HollowCrest,aaa,2024-07-18,French,GridMark,1069,7671,45,101,SoundSync,High,28089.31,39612.57,EUR,1.12,34606.03,48802.69
E0497,S06_HollowCrest_German_SoundSync,6,P036,HollowCrest,aaa,2024-07-18,German,SonicBridge,1069,7671,45,101,SoundSync,High,28089.31,41381.29,EUR,1.12,34606.03,50981.75
E0498,S06_HollowCrest_Japanese_SoundSync,6,P036,HollowCrest,aaa,2024-07-18,Japanese,TokyoVox,1069,7671,45,101,SoundSync,High,66879.31,105180.24,EUR,1.12,82395.31,129582.06
E0499,S06_HollowCrest_LATAM_SoundSync,6,P036,HollowCrest,aaa,2024-07-18,LATAM,SoundHouse,1069,7671,45,101,SoundSync,High,15569.5,22770.11,EUR,1.12,19181.62,28052.78
E0500,S06_HollowCrest_Polish_SoundSync,6,P036,HollowCrest,aaa,2024-07-18,Polish,GridMark,1069,7671,45,101,SoundSync,High,13375.86,16084.34,EUR,1.12,16479.06,19815.91
E0501,S06_HollowCrest_Spanish_SoundSync,6,P036,HollowCrest,aaa,2024-07-18,Spanish,GridMark,1069,7671,45,101,SoundSync,High,22738.97,34873.18,EUR,1.12,28014.41,42963.76
E0502,S07_HollowCrest_Chinese_NoTR,7,P036,HollowCrest,aaa,2024-08-17,Chinese,AsiaSound,3190,27139,83,185,NoTR,Very High,18694.68,26792.14,EUR,1.12,23031.85,33007.92
E0503,S07_HollowCrest_English_NoTR,7,P036,HollowCrest,aaa,2024-08-17,English,SonicBridge,3190,27139,83,185,NoTR,Very High,33528.5,46573.28,EUR,1.12,41307.11,57378.28
E0504,S07_HollowCrest_French_NoTR,7,P036,HollowCrest,aaa,2024-08-17,French,GridMark,3190,27139,83,185,NoTR,Very High,30480.45,47671.17,EUR,1.12,37551.91,58730.88
E0505,S07_HollowCrest_German_NoTR,7,P036,HollowCrest,aaa,2024-08-17,German,SonicBridge,3190,27139,83,185,NoTR,Very High,30480.45,43837.13,EUR,1.12,37551.91,54007.34
E0506,S07_HollowCrest_Japanese_NoTR,7,P036,HollowCrest,aaa,2024-08-17,Japanese,TokyoVox,3190,27139,83,185,NoTR,Very High,72572.5,115310.87,EUR,1.12,89409.32,142062.99
E0507,S07_HollowCrest_LATAM_NoTR,7,P036,HollowCrest,aaa,2024-08-17,LATAM,SoundHouse,3190,27139,83,185,NoTR,Very High,16894.88,25622.91,EUR,1.12,20814.49,31567.43
E0508,S07_HollowCrest_Polish_NoTR,7,P036,HollowCrest,aaa,2024-08-17,Polish,GridMark,3190,27139,83,185,NoTR,Very High,14514.5,21896.27,EUR,1.12,17881.86,26976.2
E0509,S07_HollowCrest_Spanish_NoTR,7,P036,HollowCrest,aaa,2024-08-17,Spanish,GridMark,3190,27139,83,185,NoTR,Very High,24674.65,43993.88,EUR,1.12,30399.17,54200.46
E0510,S08_HollowCrest_Chinese_LipSync,8,P036,HollowCrest,aaa,2024-09-09,Chinese,AsiaSound,1040,3967,24,55,LipSync,Very High,19155.14,14794.14,EUR,1.12,23599.13,18226.38
E0511,S08_HollowCrest_English_LipSync,8,P036,HollowCrest,aaa,2024-09-09,English,SonicBridge,1040,3967,24,55,LipSync,Very High,34354.32,27047.62,EUR,1.12,42324.52,33322.67
E0512,S08_HollowCrest_French_LipSync,8,P036,HollowCrest,aaa,2024-09-09,French,GridMark,1040,3967,24,55,LipSync,Very High,31231.2,24183.4,EUR,1.12,38476.84,29793.95
E0513,S08_HollowCrest_German_LipSync,8,P036,HollowCrest,aaa,2024-09-09,German,SonicBridge,1040,3967,24,55,LipSync,Very High,31231.2,25269.65,EUR,1.12,38476.84,31132.21
E0514,S08_HollowCrest_Japanese_LipSync,8,P036,HollowCrest,aaa,2024-09-09,Japanese,TokyoVox,1040,3967,24,55,LipSync,Very High,74360.0,55316.9,EUR,1.12,91611.52,68150.42
E0515,S08_HollowCrest_LATAM_LipSync,8,P036,HollowCrest,aaa,2024-09-09,LATAM,SoundHouse,1040,3967,24,55,LipSync,Very High,17311.01,15131.93,EUR,1.12,21327.16,18642.54
E0516,S08_HollowCrest_Polish_LipSync,8,P036,HollowCrest,aaa,2024-09-09,Polish,GridMark,1040,3967,24,55,LipSync,Very High,14872.0,12288.14,EUR,1.12,18322.3,15138.99
E0517,S08_HollowCrest_Spanish_LipSync,8,P036,HollowCrest,aaa,2024-09-09,Spanish,GridMark,1040,3967,24,55,LipSync,Very High,25282.4,21134.11,EUR,1.12,31147.92,26037.22
E0518,S09_HollowCrest_Chinese_NoTR,9,P036,HollowCrest,aaa,2025-01-23,Chinese,AsiaSound,4522,33162,83,185,NoTR,High,26500.73,31566.53,EUR,1.21,35272.47,42015.05
E0519,S09_HollowCrest_English_NoTR,9,P036,HollowCrest,aaa,2025-01-23,English,SonicBridge,4522,33162,83,185,NoTR,High,47528.48,63645.15,EUR,1.21,63260.41,84711.69
E0520,S09_HollowCrest_French_NoTR,9,P036,HollowCrest,aaa,2025-01-23,French,GridMark,4522,33162,83,185,NoTR,High,43207.71,52901.32,EUR,1.21,57509.46,70411.66
E0521,S09_HollowCrest_German_NoTR,9,P036,HollowCrest,aaa,2025-01-23,German,SonicBridge,4522,33162,83,185,NoTR,High,43207.71,51318.6,EUR,1.21,57509.46,68305.06
E0522,S09_HollowCrest_Japanese_NoTR,9,P036,HollowCrest,aaa,2025-01-23,Japanese,TokyoVox,4522,33162,83,185,NoTR,High,102875.5,111437.81,EUR,1.21,136927.29,148323.73
E0523,S09_HollowCrest_LATAM_NoTR,9,P036,HollowCrest,aaa,2025-01-23,LATAM,SoundHouse,4522,33162,83,185,NoTR,High,23949.42,30760.93,EUR,1.21,31876.68,40942.8
E0524,S09_HollowCrest_Polish_NoTR,9,P036,HollowCrest,aaa,2025-01-23,Polish,GridMark,4522,33162,83,185,NoTR,High,20575.1,25419.09,EUR,1.21,27385.46,33832.81
E0525,S09_HollowCrest_Spanish_NoTR,9,P036,HollowCrest,aaa,2025-01-23,Spanish,GridMark,4522,33162,83,185,NoTR,High,34977.67,37441.77,EUR,1.21,46555.28,49835.0
E0526,S10_HollowCrest_Chinese_LipSync,10,P036,HollowCrest,aaa,2025-03-02,Chinese,AsiaSound,920,3223,24,55,LipSync,Normal,16944.93,10357.03,EUR,1.21,22553.7,13785.21
E0527,S10_HollowCrest_English_LipSync,10,P036,HollowCrest,aaa,2025-03-02,English,SonicBridge,920,3223,24,55,LipSync,Normal,30390.36,24717.76,EUR,1.21,40449.57,32899.34
E0528,S10_HollowCrest_French_LipSync,10,P036,HollowCrest,aaa,2025-03-02,French,GridMark,920,3223,24,55,LipSync,Normal,27627.6,20826.69,EUR,1.21,36772.34,27720.32
E0529,S10_HollowCrest_German_LipSync,10,P036,HollowCrest,aaa,2025-03-02,German,SonicBridge,920,3223,24,55,LipSync,Normal,27627.6,16026.67,EUR,1.21,36772.34,21331.5
E0530,S10_HollowCrest_Japanese_LipSync,10,P036,HollowCrest,aaa,2025-03-02,Japanese,TokyoVox,920,3223,24,55,LipSync,Normal,65780.0,44451.1,EUR,1.21,87553.18,59164.41
E0531,S10_HollowCrest_LATAM_LipSync,10,P036,HollowCrest,aaa,2025-03-02,LATAM,SoundHouse,920,3223,24,55,LipSync,Normal,15313.58,10473.77,EUR,1.21,20382.37,13940.59
E0532,S10_HollowCrest_Polish_LipSync,10,P036,HollowCrest,aaa,2025-03-02,Polish,GridMark,920,3223,24,55,LipSync,Normal,13156.0,8759.75,EUR,1.21,17510.64,11659.23
E0533,S10_HollowCrest_Spanish_LipSync,10,P036,HollowCrest,aaa,2025-03-02,Spanish,GridMark,920,3223,24,55,LipSync,Normal,22365.2,15761.84,EUR,1.21,29768.08,20979.01
E0534,S11_HollowCrest_Chinese_NoTR,11,P036,HollowCrest,aaa,2025-03-25,Chinese,AsiaSound,2699,22034,83,185,NoTR,Low,15817.22,32311.38,EUR,1.21,21052.72,43006.45
E0535,S11_HollowCrest_English_NoTR,11,P036,HollowCrest,aaa,2025-03-25,English,SonicBridge,2699,22034,83,185,NoTR,Low,28367.84,55514.71,EUR,1.21,37757.6,73890.08
E0536,S11_HollowCrest_French_NoTR,11,P036,HollowCrest,aaa,2025-03-25,French,GridMark,2699,22034,83,185,NoTR,Low,25788.94,47095.86,EUR,1.21,34325.08,62684.59
E0537,S11_HollowCrest_German_NoTR,11,P036,HollowCrest,aaa,2025-03-25,German,SonicBridge,2699,22034,83,185,NoTR,Low,25788.94,48027.11,EUR,1.21,34325.08,63924.08
E0538,S11_HollowCrest_Japanese_NoTR,11,P036,HollowCrest,aaa,2025-03-25,Japanese,TokyoVox,2699,22034,83,185,NoTR,Low,61402.25,122567.24,EUR,1.21,81726.39,163137.0
E0539,S11_HollowCrest_LATAM_NoTR,11,P036,HollowCrest,aaa,2025-03-25,LATAM,SoundHouse,2699,22034,83,185,NoTR,Low,14294.44,26084.64,EUR,1.21,19025.9,34718.66
E0540,S11_HollowCrest_Polish_NoTR,11,P036,HollowCrest,aaa,2025-03-25,Polish,GridMark,2699,22034,83,185,NoTR,Low,12280.45,20257.58,EUR,1.21,16345.28,26962.84
E0541,S11_HollowCrest_Spanish_NoTR,11,P036,HollowCrest,aaa,2025-03-25,Spanish,GridMark,2699,22034,83,185,NoTR,Low,20876.76,37348.99,EUR,1.21,27786.97,49711.51
E0542,S12_HollowCrest_Chinese_NoTR,12,P036,HollowCrest,aaa,2026-03-10,Chinese,AsiaSound,3131,22647,83,185,NoTR,Normal,18348.91,31412.99,EUR,1.18,23816.89,40774.06
E0543,S12_HollowCrest_English_NoTR,12,P036,HollowCrest,aaa,2026-03-10,English,SonicBridge,3131,22647,83,185,NoTR,Normal,32908.38,49223.63,EUR,1.18,42715.08,63892.27
E0544,S12_HollowCrest_French_NoTR,12,P036,HollowCrest,aaa,2026-03-10,French,GridMark,3131,22647,83,185,NoTR,Normal,29916.7,44864.25,EUR,1.18,38831.88,58233.8
E0545,S12_HollowCrest_German_NoTR,12,P036,HollowCrest,aaa,2026-03-10,German,SonicBridge,3131,22647,83,185,NoTR,Normal,29916.7,41868.59,EUR,1.18,38831.88,54345.43
E0546,S12_HollowCrest_Japanese_NoTR,12,P036,HollowCrest,aaa,2026-03-10,Japanese,TokyoVox,3131,22647,83,185,NoTR,Normal,71230.25,104277.37,EUR,1.18,92456.86,135352.03
E0547,S12_HollowCrest_LATAM_NoTR,12,P036,HollowCrest,aaa,2026-03-10,LATAM,SoundHouse,3131,22647,83,185,NoTR,Normal,16582.4,21938.26,EUR,1.18,21523.96,28475.86
E0548,S12_HollowCrest_Polish_NoTR,12,P036,HollowCrest,aaa,2026-03-10,Polish,GridMark,3131,22647,83,185,NoTR,Normal,14246.05,23554.16,EUR,1.18,18491.37,30573.3
E0549,S12_HollowCrest_Spanish_NoTR,12,P036,HollowCrest,aaa,2026-03-10,Spanish,GridMark,3131,22647,83,185,NoTR,Normal,24218.28,36849.91,EUR,1.18,31435.33,47831.18
E0550,S01_ThunderEcho_BrazilianPortuguese_NoTR,1,P037,ThunderEcho,aaa,2023-06-04,Brazilian Portuguese,LatinaVox,3869,25078,128,216,NoTR,Normal,22885.13,42374.79,EUR,1.09,27439.27,50807.37
E0551,S01_ThunderEcho_Chinese_NoTR,1,P037,ThunderEcho,aaa,2023-06-04,Chinese,AsiaSound,3869,25078,128,216,NoTR,Normal,22673.89,38645.91,EUR,1.09,27185.99,46336.45
